Frequency in Hz,Power in dBm
1781725888.3,-74.73
1783079526.2,-75.85
1784433164.1,-75.11
1785786802.0,-75.09
1787140439.9,-74.67
1788494077.8,-75.01
1789847715.7,-75.62
1791201353.6,-76.03
1792554991.5,-76.25
1793908629.4,-75.10
1795262267.3,-75.46
1796615905.2,-74.60
1797969543.1,-75.83
1799323181.0,-74.81
1800676819.0,-75.34
1802030456.9,-75.98
1803384094.8,-72.98
1804737732.7,-69.82
1806091370.6,-66.58
1807445008.5,-69.41
1808798646.4,-67.57
1810152284.3,-68.11
1811505922.2,-66.09
1812859560.1,-65.77
1814213198.0,-66.04
1815566835.9,-67.71
1816920473.8,-68.54
1818274111.7,-68.58
1819627749.6,-68.00
1820981387.5,-68.62
1822335025.4,-69.36
1823688663.3,-72.27
1825042301.2,-71.30
1826395939.1,-71.02
1827749577.0,-71.77
1829103214.9,-73.00
1830456852.8,-70.51
1831810490.7,-70.78
1833164128.6,-68.83
1834517766.5,-71.78
1835871404.4,-70.98
1837225042.3,-69.90
1838578680.2,-74.30
1839932318.1,-75.29
1841285956.0,-74.80
1842639593.9,-74.41
1843993231.8,-75.86
1845346869.7,-75.95
1846700507.6,-75.09
1848054145.5,-71.71
1849407783.4,-57.25
1850761421.3,-52.48
1852115059.2,-52.39
1853468697.1,-54.39
1854822335.0,-51.93
1856175972.9,-55.98
1857529610.8,-55.56
1858883248.7,-53.05
1860236886.6,-51.14
1861590524.5,-49.66
1862944162.4,-51.41
1864297800.3,-51.16
1865651438.2,-51.49
1867005076.1,-52.14
1868358714.0,-55.47
1869712351.9,-66.16
1871065989.8,-72.11
1872419627.7,-68.26
1873773265.7,-44.38
1875126903.6,-37.81
1876480541.5,-39.53
1877834179.4,-40.41
1879187817.3,-49.12
1880541455.2,-63.42
1881895093.1,-70.71
1883248731.0,-75.57
1884602368.9,-75.45
1885956006.8,-74.30
1887309644.7,-74.82
1888663282.6,-74.30
1890016920.5,-74.68
1891370558.4,-75.35
1892724196.3,-73.54
1894077834.2,-75.19
1895431472.1,-74.86
1896785110.0,-74.14
1898138747.9,-74.15
1899492385.8,-74.64
1900846023.7,-74.08
1902199661.6,-74.81
1903553299.5,-73.89
1904906937.4,-75.30
1906260575.3,-74.74
1907614213.2,-74.81
1908967851.1,-74.81
1910321489.0,-74.97
1911675126.9,-74.36
1913028764.8,-75.16
1914382402.7,-75.24
1915736040.6,-74.09
1917089678.5,-73.60
1918443316.4,-75.24
1919796954.3,-75.52
1921150592.2,-74.73
1922504230.1,-74.66
1923857868.0,-74.03
1925211505.9,-74.98
1926565143.8,-74.51
1927918781.7,-73.74
1929272419.6,-74.19
1930626057.5,-73.86
1931979695.4,-75.11
1933333333.3,-74.80
1934686971.2,-75.13
1936040609.1,-75.01
1937394247.0,-74.90
1938747884.9,-73.97
1940101522.8,-74.29
1941455160.7,-75.55
1942808798.6,-74.90
1944162436.5,-74.71
1945516074.5,-74.24
1946869712.4,-74.45
1948223350.3,-74.94
1949576988.2,-74.43
1950930626.1,-74.58
1952284264.0,-74.26
1953637901.9,-74.86
1954991539.8,-74.01
1956345177.7,-73.76
1957698815.6,-73.94
1959052453.5,-75.15
1960406091.4,-74.72
1961759729.3,-75.92
1963113367.2,-75.40
1964467005.1,-74.07
1965820643.0,-73.98
1967174280.9,-75.24
1968527918.8,-75.80
1969881556.7,-75.49
1971235194.6,-74.31
1972588832.5,-74.69
1973942470.4,-74.87
1975296108.3,-75.22
1976649746.2,-75.53
1978003384.1,-74.63
1979357022.0,-75.52
1980710659.9,-75.50
1982064297.8,-74.68
1983417935.7,-75.40
1984771573.6,-74.91
1986125211.5,-73.69
1987478849.4,-75.03
1988832487.3,-75.22
1990186125.2,-75.37
1991539763.1,-74.39
1992893401.0,-74.88
1994247038.9,-74.09
1995600676.8,-74.65
1996954314.7,-74.99
1998307952.6,-74.81
1999661590.5,-76.91
2001015228.4,-75.50
2002368866.3,-74.78
2003722504.2,-73.95
2005076142.1,-75.36
2006429780.0,-75.29
2007783417.9,-75.61
2009137055.8,-75.37
2010490693.7,-74.77
2011844331.6,-74.94
2013197969.5,-74.99
2014551607.4,-74.90
2015905245.3,-74.48
2017258883.2,-75.36
2018612521.2,-73.87
2019966159.1,-75.45
2021319797.0,-73.98
2022673434.9,-74.67
2024027072.8,-75.77
2025380710.7,-74.86
2026734348.6,-75.27
2028087986.5,-75.75
2029441624.4,-74.97
2030795262.3,-75.28
2032148900.2,-74.02
2033502538.1,-75.95
2034856176.0,-74.57
2036209813.9,-74.77
2037563451.8,-75.50
2038917089.7,-75.42
2040270727.6,-76.07
2041624365.5,-75.33
2042978003.4,-75.56
2044331641.3,-75.78
2045685279.2,-74.80
2047038917.1,-74.56
2048392555.0,-74.62
2049746192.9,-75.13
2051099830.8,-75.76
2052453468.7,-75.16
2053807106.6,-74.72
2055160744.5,-74.01
2056514382.4,-75.17
2057868020.3,-74.60
2059221658.2,-74.83
2060575296.1,-74.06
2061928934.0,-73.19
2063282571.9,-75.26
2064636209.8,-74.94
2065989847.7,-75.79
2067343485.6,-74.58
2068697123.5,-73.73
2070050761.4,-75.22
2071404399.3,-75.74
2072758037.2,-74.36
2074111675.1,-75.54
2075465313.0,-74.59
2076818950.9,-75.00
2078172588.8,-74.52
2079526226.7,-73.74
2080879864.6,-73.56
2082233502.5,-74.05
2083587140.4,-75.23
2084940778.3,-75.69
2086294416.2,-74.68
2087648054.1,-75.60
2089001692.0,-74.88
2090355329.9,-74.00
2091708967.9,-75.47
2093062605.8,-74.93
2094416243.7,-74.61
2095769881.6,-74.30
2097123519.5,-75.06
2098477157.4,-74.98
2099830795.3,-74.50
2101184433.2,-75.17
2102538071.1,-73.39
2103891709.0,-73.01
2105245346.9,-74.68
2106598984.8,-74.58
2107952622.7,-73.30
2109306260.6,-61.44
2110659898.5,-59.65
2112013536.4,-54.73
2113367174.3,-55.46
2114720812.2,-55.92
2116074450.1,-57.59
2117428088.0,-55.81
2118781725.9,-58.45
2120135363.8,-60.21
2121489001.7,-62.50
2122842639.6,-62.97
2124196277.5,-65.65
2125549915.4,-68.52
2126903553.3,-69.24
2128257191.2,-68.43
2129610829.1,-68.24
2130964467.0,-64.49
2132318104.9,-65.25
2133671742.8,-67.98
2135025380.7,-67.09
2136379018.6,-63.75
2137732656.5,-64.77
2139086294.4,-67.90
2140439932.3,-75.17
2141793570.2,-75.08
2143147208.1,-74.64
2144500846.0,-64.61
2145854483.9,-64.07
2147208121.8,-66.60
2148561759.7,-67.06
2149915397.6,-72.26
2151269035.5,-71.92
2152622673.4,-72.95
2153976311.3,-73.17
2155329949.2,-71.93
2156683587.1,-69.70
2158037225.0,-74.01
2159390862.9,-74.51
2160744500.8,-71.49
2162098138.7,-70.57
2163451776.6,-72.94
2164805414.6,-73.09
2166159052.5,-73.30
2167512690.4,-73.93
2168866328.3,-74.79
2170219966.2,-74.71
2171573604.1,-73.78
2172927242.0,-75.22
2174280879.9,-74.33
2175634517.8,-75.03
2176988155.7,-74.89
2178341793.6,-75.52
2179695431.5,-75.43
2181049069.4,-74.70
2182402707.3,-74.76
2183756345.2,-74.80
2185109983.1,-74.88
2186463621.0,-74.91
2187817258.9,-74.98
2189170896.8,-75.27
2190524534.7,-74.05
2191878172.6,-75.43
2193231810.5,-74.63
2194585448.4,-73.85
2195939086.3,-74.95
2197292724.2,-73.94
2198646362.1,-74.66
2200000000.0,-74.66
